ダウンロードした時刻：2023/07/20 12:12:46

,東京,東京,東京,東京,東京,東京,東京,東京,東京
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1937/6/16,18.7,8,1,21.3,8,1,15.7,8,1
1937/6/17,18.0,8,1,21.1,8,1,16.3,8,1
1937/6/18,17.9,8,1,21.1,8,1,16.3,8,1
1937/6/19,20.3,8,1,24.9,8,1,14.4,8,1
1937/6/20,20.7,8,1,25.4,8,1,15.1,8,1
1937/6/21,20.8,8,1,25.5,8,1,15.0,8,1
1937/6/22,21.3,8,1,25.6,8,1,16.6,8,1
1937/6/23,20.2,8,1,23.0,8,1,17.3,8,1
1937/6/24,21.8,8,1,26.8,8,1,15.2,8,1
1937/6/25,22.7,8,1,27.6,8,1,17.0,8,1
1937/6/26,22.3,8,1,27.1,8,1,16.9,8,1
1937/6/27,22.5,8,1,26.9,8,1,19.1,8,1
1937/6/28,22.6,8,1,24.6,8,1,19.7,8,1
1937/6/29,18.4,8,1,22.0,8,1,16.6,8,1
1937/6/30,18.8,8,1,21.0,8,1,16.4,8,1
1937/7/1,22.2,8,1,25.5,8,1,19.2,8,1
1937/7/2,24.4,8,1,28.2,8,1,21.4,8,1
1937/7/3,23.6,8,1,27.2,8,1,21.1,8,1
1937/7/4,24.6,8,1,28.0,8,1,20.7,8,1
1937/7/5,26.3,8,1,30.1,8,1,22.2,8,1
1937/7/6,28.8,8,1,34.0,8,1,25.5,8,1
1937/7/7,27.8,8,1,31.9,8,1,24.7,8,1
1937/7/8,28.4,8,1,32.4,8,1,24.6,8,1
1937/7/9,26.2,8,1,31.0,8,1,21.0,8,1
1937/7/10,23.4,8,1,27.9,8,1,19.6,8,1
1937/7/11,23.0,8,1,27.1,8,1,20.0,8,1
1937/7/12,25.4,8,1,29.6,8,1,22.2,8,1
1937/7/13,25.7,8,1,28.6,8,1,23.7,8,1
1937/7/14,26.0,8,1,29.1,8,1,24.4,8,1
1937/7/15,27.0,8,1,29.9,8,1,24.8,8,1
1937/7/16,26.1,8,1,28.9,8,1,24.4,8,1
1937/7/17,26.2,8,1,29.5,8,1,23.8,8,1
1937/7/18,25.5,8,1,30.0,8,1,22.6,8,1
1937/7/19,25.7,8,1,28.9,8,1,21.4,8,1
1937/7/20,26.6,8,1,30.8,8,1,22.5,8,1
1937/7/21,26.8,8,1,30.7,8,1,23.6,8,1
1937/7/22,27.3,8,1,31.2,8,1,24.8,8,1
1937/7/23,27.6,8,1,30.9,8,1,25.2,8,1
1937/7/24,27.0,8,1,30.2,8,1,24.9,8,1
1937/7/25,27.5,8,1,31.1,8,1,24.3,8,1
1937/7/26,26.8,8,1,29.6,8,1,24.5,8,1
1937/7/27,27.8,8,1,30.4,8,1,25.1,8,1
1937/7/28,28.1,8,1,31.5,8,1,25.3,8,1
1937/7/29,27.0,8,1,28.8,8,1,25.6,8,1
1937/7/30,27.6,8,1,30.0,8,1,25.6,8,1
1937/7/31,27.8,8,1,31.1,8,1,25.5,8,1
1937/8/1,28.3,8,1,32.4,8,1,25.7,8,1
1937/8/2,28.3,8,1,32.3,8,1,24.1,8,1
1937/8/3,28.2,8,1,32.1,8,1,24.1,8,1
1937/8/4,28.2,8,1,32.3,8,1,24.3,8,1
1937/8/5,29.1,8,1,34.8,8,1,23.7,8,1
1937/8/6,28.6,8,1,33.4,8,1,25.0,8,1
1937/8/7,27.5,8,1,31.8,8,1,24.7,8,1
1937/8/8,26.1,8,1,30.9,8,1,22.5,8,1
1937/8/9,25.8,8,1,30.8,8,1,21.2,8,1
1937/8/10,27.5,8,1,31.4,8,1,22.7,8,1
1937/8/11,27.8,8,1,31.9,8,1,24.9,8,1
1937/8/12,27.7,8,1,31.7,8,1,23.3,8,1
1937/8/13,28.7,8,1,33.5,8,1,23.7,8,1
1937/8/14,29.0,8,1,33.3,8,1,24.8,8,1
1937/8/15,28.5,8,1,33.3,8,1,24.4,8,1
1937/8/16,28.7,8,1,33.5,8,1,24.7,8,1
1937/8/17,29.3,8,1,34.0,8,1,25.2,8,1
1937/8/18,29.9,8,1,34.8,8,1,25.0,8,1
1937/8/19,26.0,8,1,28.9,8,1,23.7,8,1
1937/8/20,28.1,8,1,33.2,8,1,24.6,8,1
1937/8/21,29.0,8,1,33.1,8,1,24.5,8,1
1937/8/22,30.2,8,1,36.2,8,1,25.8,8,1
1937/8/23,27.4,8,1,32.5,8,1,24.3,8,1
1937/8/24,27.3,8,1,32.3,8,1,23.1,8,1
1937/8/25,28.9,8,1,33.8,8,1,24.9,8,1
1937/8/26,29.1,8,1,32.8,8,1,25.6,8,1
1937/8/27,29.4,8,1,34.3,8,1,24.5,8,1
1937/8/28,27.8,8,1,32.6,8,1,25.7,8,1
1937/8/29,28.4,8,1,32.6,8,1,24.4,8,1
1937/8/30,28.5,8,1,32.8,8,1,24.9,8,1
1937/8/31,26.7,8,1,33.1,8,1,22.7,8,1
1937/9/1,26.3,8,1,31.5,8,1,21.7,8,1
1937/9/2,25.4,8,1,29.9,8,1,21.4,8,1
1937/9/3,26.7,8,1,30.9,8,1,22.6,8,1
1937/9/4,24.8,8,1,28.6,8,1,22.5,8,1
1937/9/5,25.5,8,1,29.4,8,1,21.0,8,1
1937/9/6,27.5,8,1,32.9,8,1,22.7,8,1
1937/9/7,27.2,8,1,30.9,8,1,24.6,8,1
1937/9/8,29.2,8,1,33.8,8,1,25.9,8,1
1937/9/9,24.2,8,1,29.2,8,1,21.6,8,1
1937/9/10,21.6,8,1,22.5,8,1,20.7,8,1
1937/9/11,25.7,8,1,29.1,8,1,21.4,8,1
1937/9/12,26.5,8,1,32.1,8,1,20.6,8,1
1937/9/13,23.2,8,1,27.8,8,1,19.4,8,1
1937/9/14,20.6,8,1,25.4,8,1,15.9,8,1
1937/9/15,19.8,8,1,24.2,8,1,16.4,8,1
1937/9/16,17.2,8,1,18.0,8,1,16.5,8,1
1937/9/17,19.7,8,1,23.8,8,1,17.1,8,1
1937/9/18,22.8,8,1,28.4,8,1,17.2,8,1
1937/9/19,21.1,8,1,22.9,8,1,19.8,8,1
1937/9/20,22.1,8,1,25.0,8,1,19.0,8,1
1937/9/21,23.3,8,1,28.9,8,1,18.4,8,1
1937/9/22,20.7,8,1,23.0,8,1,18.5,8,1
1937/9/23,21.7,8,1,26.7,8,1,18.7,8,1
1937/9/24,21.2,8,1,25.7,8,1,15.7,8,1
1937/9/25,19.8,8,1,24.7,8,1,15.6,8,1
1937/9/26,20.3,8,1,26.4,8,1,14.7,8,1
1937/9/27,21.1,8,1,28.1,8,1,16.5,8,1
1937/9/28,18.9,8,1,23.0,8,1,14.5,8,1
1937/9/29,19.3,8,1,23.9,8,1,13.7,8,1
1937/9/30,17.3,8,1,18.9,8,1,16.0,8,1
1938/6/1,23.9,8,1,28.4,8,1,20.0,8,1
1938/6/2,25.0,8,1,31.0,8,1,20.3,8,1
1938/6/3,20.9,8,1,28.3,8,1,15.5,8,1
1938/6/4,21.4,8,1,25.5,8,1,16.9,8,1
1938/6/5,21.2,8,1,26.4,8,1,15.7,8,1
1938/6/6,23.4,8,1,27.7,8,1,19.0,8,1
1938/6/7,23.8,8,1,31.1,8,1,18.9,8,1
1938/6/8,20.1,8,1,23.4,8,1,16.7,8,1
1938/6/9,20.1,8,1,22.4,8,1,18.7,8,1
1938/6/10,21.0,8,1,24.4,8,1,18.4,8,1
1938/6/11,21.4,8,1,27.2,8,1,17.8,8,1
1938/6/12,19.9,8,1,22.5,8,1,16.9,8,1
1938/6/13,21.8,8,1,25.4,8,1,18.6,8,1
1938/6/14,21.7,8,1,24.5,8,1,18.7,8,1
1938/6/15,18.8,8,1,22.6,8,1,16.7,8,1
1938/6/16,17.4,8,1,20.7,8,1,15.0,8,1
1938/6/17,14.2,8,1,15.1,8,1,13.1,8,1
1938/6/18,17.2,8,1,21.9,8,1,13.0,8,1
1938/6/19,18.1,8,1,22.2,8,1,14.7,8,1
1938/6/20,17.8,8,1,21.0,8,1,15.6,8,1
1938/6/21,18.0,8,1,21.8,8,1,14.9,8,1
1938/6/22,20.9,8,1,25.0,8,1,17.3,8,1
1938/6/23,22.7,8,1,26.4,8,1,19.3,8,1
1938/6/24,22.8,8,1,28.3,8,1,19.1,8,1
1938/6/25,22.1,8,1,25.2,8,1,19.0,8,1
1938/6/26,25.3,8,1,28.9,8,1,21.6,8,1
1938/6/27,23.4,8,1,26.9,8,1,20.3,8,1
1938/6/28,19.0,8,1,21.0,8,1,18.2,8,1
1938/6/29,17.8,8,1,20.9,8,1,17.1,8,1
1938/6/30,21.4,8,1,27.9,8,1,17.8,8,1
1938/7/1,23.1,8,1,27.1,8,1,21.1,8,1
1938/7/2,20.8,8,1,22.4,8,1,19.5,8,1
1938/7/3,20.3,8,1,22.1,8,1,19.1,8,1
1938/7/4,23.4,8,1,26.4,8,1,19.8,8,1
1938/7/5,26.5,8,1,30.6,8,1,23.2,8,1
1938/7/6,24.7,8,1,30.9,8,1,19.0,8,1
1938/7/7,20.4,8,1,22.3,8,1,17.8,8,1
1938/7/8,22.7,8,1,27.8,8,1,19.5,8,1
1938/7/9,21.8,8,1,26.5,8,1,18.2,8,1
1938/7/10,22.6,8,1,26.2,8,1,18.0,8,1
1938/7/11,24.0,8,1,27.3,8,1,21.8,8,1
1938/7/12,24.5,8,1,28.0,8,1,22.6,8,1
1938/7/13,25.6,8,1,28.8,8,1,22.5,8,1
1938/7/14,26.2,8,1,29.9,8,1,23.7,8,1
1938/7/15,26.2,8,1,31.0,8,1,22.2,8,1
1938/7/16,24.7,8,1,28.8,8,1,21.6,8,1
1938/7/17,26.4,8,1,29.8,8,1,23.5,8,1
1938/7/18,27.4,8,1,30.9,8,1,24.1,8,1
1938/7/19,27.8,8,1,31.6,8,1,24.6,8,1
1938/7/20,28.3,8,1,33.0,8,1,25.0,8,1
1938/7/21,28.5,8,1,33.0,8,1,24.7,8,1
1938/7/22,28.1,8,1,33.6,8,1,24.5,8,1
1938/7/23,26.6,8,1,32.7,8,1,22.8,8,1
1938/7/24,24.8,8,1,31.1,8,1,20.9,8,1
1938/7/25,23.9,8,1,31.3,8,1,20.2,8,1
1938/7/26,25.7,8,1,30.3,8,1,22.6,8,1
1938/7/27,25.6,8,1,29.3,8,1,22.6,8,1
1938/7/28,25.8,8,1,29.7,8,1,21.2,8,1
1938/7/29,26.7,8,1,30.6,8,1,23.0,8,1
1938/7/30,26.1,8,1,30.4,8,1,23.0,8,1
1938/7/31,25.9,8,1,29.7,8,1,23.3,8,1
1938/8/1,26.4,8,1,28.9,8,1,24.7,8,1
1938/8/2,25.2,8,1,27.5,8,1,23.3,8,1
1938/8/3,25.8,8,1,27.7,8,1,24.5,8,1
1938/8/4,26.6,8,1,31.0,8,1,23.0,8,1
1938/8/5,26.7,8,1,29.9,8,1,24.4,8,1
1938/8/6,25.6,8,1,29.5,8,1,22.2,8,1
1938/8/7,25.3,8,1,29.6,8,1,22.2,8,1
1938/8/8,26.0,8,1,29.9,8,1,24.3,8,1
1938/8/9,25.8,8,1,28.2,8,1,24.5,8,1
1938/8/10,26.7,8,1,31.2,8,1,22.7,8,1
1938/8/11,25.9,8,1,30.1,8,1,23.1,8,1
1938/8/12,25.9,8,1,30.7,8,1,22.1,8,1
1938/8/13,27.6,8,1,31.5,8,1,23.7,8,1
1938/8/14,27.2,8,1,30.3,8,1,24.1,8,1
1938/8/15,26.3,8,1,30.8,8,1,23.1,8,1
1938/8/16,27.8,8,1,31.2,8,1,25.1,8,1
1938/8/17,26.9,8,1,29.9,8,1,24.5,8,1
1938/8/18,25.8,8,1,28.2,8,1,24.0,8,1
1938/8/19,27.6,8,1,31.1,8,1,25.0,8,1
1938/8/20,26.9,8,1,31.0,8,1,22.8,8,1
1938/8/21,27.4,8,1,30.5,8,1,24.4,8,1
1938/8/22,26.1,8,1,30.8,8,1,22.9,8,1
1938/8/23,26.0,8,1,30.7,8,1,21.3,8,1
1938/8/24,25.4,8,1,29.1,8,1,21.8,8,1
1938/8/25,25.2,8,1,28.2,8,1,22.2,8,1
1938/8/26,25.7,8,1,28.1,8,1,24.0,8,1
1938/8/27,24.3,8,1,27.8,8,1,22.0,8,1
1938/8/28,24.6,8,1,30.3,8,1,21.0,8,1
1938/8/29,25.6,8,1,30.2,8,1,22.5,8,1
1938/8/30,23.4,8,1,27.5,8,1,22.1,8,1
1938/8/31,25.0,8,1,28.4,8,1,22.2,8,1
1938/9/1,25.6,8,1,28.6,8,1,22.7,8,1
1938/9/2,25.0,8,1,27.9,8,1,23.9,8,1
1938/9/3,24.7,8,1,27.4,8,1,23.3,8,1
1938/9/4,25.8,8,1,29.4,8,1,23.0,8,1
1938/9/5,25.2,8,1,27.8,8,1,21.6,8,1
1938/9/6,26.3,8,1,29.5,8,1,24.9,8,1
1938/9/7,26.6,8,1,31.1,8,1,24.4,8,1
1938/9/8,24.7,8,1,29.0,8,1,22.4,8,1
1938/9/9,24.9,8,1,29.4,8,1,21.4,8,1
1938/9/10,24.7,8,1,29.5,8,1,21.5,8,1
1938/9/11,24.6,8,1,29.6,8,1,21.7,8,1
1938/9/12,23.8,8,1,27.8,8,1,21.1,8,1
1938/9/13,23.6,8,1,28.3,8,1,19.4,8,1
1938/9/14,21.8,8,1,26.1,8,1,17.8,8,1
1938/9/15,21.6,8,1,26.9,8,1,16.1,8,1
1938/9/16,20.1,8,1,22.6,8,1,16.4,8,1
1938/9/17,19.4,8,1,25.9,8,1,15.6,8,1
1938/9/18,19.4,8,1,25.4,8,1,13.2,8,1
1938/9/19,21.0,8,1,25.2,8,1,17.1,8,1
1938/9/20,19.1,8,1,20.6,8,1,17.7,8,1
1938/9/21,22.3,8,1,28.5,8,1,18.0,8,1
1938/9/22,21.6,8,1,26.3,8,1,17.3,8,1
1938/9/23,20.0,8,1,22.9,8,1,18.0,8,1
1938/9/24,18.4,8,1,20.2,8,1,16.4,8,1
1938/9/25,20.6,8,1,25.5,8,1,15.9,8,1
1938/9/26,19.9,8,1,24.7,8,1,15.3,8,1
1938/9/27,19.3,8,1,21.8,8,1,17.6,8,1
1938/9/28,20.3,8,1,23.2,8,1,17.7,8,1
1938/9/29,21.0,8,1,25.9,8,1,16.4,8,1
1938/9/30,21.3,8,1,24.1,8,1,18.4,8,1
1939/6/1,13.6,8,1,15.3,8,1,12.1,8,1
1939/6/2,18.3,8,1,23.1,8,1,13.1,8,1
1939/6/3,20.0,8,1,24.5,8,1,15.1,8,1
1939/6/4,19.7,8,1,23.8,8,1,16.5,8,1
1939/6/5,20.7,8,1,26.5,8,1,15.4,8,1
1939/6/6,21.3,8,1,25.4,8,1,16.0,8,1
1939/6/7,19.8,8,1,23.7,8,1,16.3,8,1
1939/6/8,19.4,8,1,22.6,8,1,16.5,8,1
1939/6/9,18.4,8,1,20.7,8,1,15.9,8,1
1939/6/10,20.4,8,1,26.0,8,1,14.0,8,1
1939/6/11,20.1,8,1,25.1,8,1,16.7,8,1
1939/6/12,18.6,8,1,21.4,8,1,14.6,8,1
1939/6/13,21.4,8,1,25.4,8,1,16.7,8,1
1939/6/14,22.4,8,1,27.3,8,1,18.3,8,1
1939/6/15,23.5,8,1,29.6,8,1,15.4,8,1
1939/6/16,22.8,8,1,27.1,8,1,18.8,8,1
1939/6/17,22.4,8,1,27.1,8,1,18.0,8,1
1939/6/18,22.3,8,1,27.0,8,1,17.3,8,1
1939/6/19,22.9,8,1,27.6,8,1,18.7,8,1
1939/6/20,22.1,8,1,28.4,8,1,16.9,8,1
1939/6/21,22.1,8,1,28.9,8,1,17.3,8,1
1939/6/22,19.7,8,1,23.9,8,1,17.3,8,1
1939/6/23,20.8,8,1,24.3,8,1,17.8,8,1
1939/6/24,22.9,8,1,27.3,8,1,19.3,8,1
1939/6/25,19.1,8,1,19.7,8,1,18.2,8,1
1939/6/26,19.9,8,1,21.9,8,1,18.7,8,1
1939/6/27,21.2,8,1,24.9,8,1,18.8,8,1
1939/6/28,20.7,8,1,23.7,8,1,17.9,8,1
1939/6/29,20.6,8,1,22.9,8,1,18.5,8,1
1939/6/30,22.6,8,1,26.8,8,1,20.0,8,1
1939/7/1,22.2,8,1,25.9,8,1,19.2,8,1
1939/7/2,23.3,8,1,28.1,8,1,18.6,8,1
1939/7/3,24.1,8,1,27.5,8,1,21.6,8,1
1939/7/4,24.9,8,1,28.4,8,1,21.6,8,1
1939/7/5,24.9,8,1,28.2,8,1,22.8,8,1
1939/7/6,25.0,8,1,29.2,8,1,22.8,8,1
1939/7/7,26.5,8,1,30.4,8,1,22.0,8,1
1939/7/8,27.8,8,1,33.2,8,1,23.6,8,1
1939/7/9,27.4,8,1,30.5,8,1,24.3,8,1
1939/7/10,24.4,8,1,27.9,8,1,21.8,8,1
1939/7/11,24.5,8,1,28.5,8,1,20.8,8,1
1939/7/12,27.0,8,1,31.4,8,1,22.9,8,1
1939/7/13,27.4,8,1,31.8,8,1,24.3,8,1
1939/7/14,26.8,8,1,31.4,8,1,23.4,8,1
1939/7/15,28.3,8,1,33.1,8,1,24.1,8,1
1939/7/16,28.8,8,1,33.7,8,1,24.3,8,1
1939/7/17,28.4,8,1,33.0,8,1,24.3,8,1
1939/7/18,28.0,8,1,32.3,8,1,24.7,8,1
1939/7/19,27.7,8,1,31.9,8,1,23.8,8,1
1939/7/20,28.0,8,1,34.1,8,1,24.5,8,1
1939/7/21,26.6,8,1,30.7,8,1,23.7,8,1
1939/7/22,25.7,8,1,29.6,8,1,23.0,8,1
1939/7/23,26.2,8,1,29.7,8,1,23.9,8,1
1939/7/24,25.3,8,1,28.1,8,1,23.4,8,1
1939/7/25,26.8,8,1,31.2,8,1,22.1,8,1
1939/7/26,28.3,8,1,32.6,8,1,24.5,8,1
1939/7/27,27.6,8,1,31.9,8,1,24.7,8,1
1939/7/28,27.2,8,1,31.9,8,1,24.3,8,1
1939/7/29,27.6,8,1,30.7,8,1,23.7,8,1
1939/7/30,28.6,8,1,33.1,8,1,24.2,8,1
1939/7/31,27.0,8,1,32.0,8,1,21.8,8,1
1939/8/1,26.1,8,1,30.2,8,1,22.2,8,1
1939/8/2,25.7,8,1,29.2,8,1,22.9,8,1
1939/8/3,25.1,8,1,28.4,8,1,22.7,8,1
1939/8/4,25.0,8,1,27.6,8,1,22.6,8,1
1939/8/5,24.5,8,1,26.0,8,1,23.2,8,1
1939/8/6,27.2,8,1,29.7,8,1,25.4,8,1
1939/8/7,27.7,8,1,30.3,8,1,25.3,8,1
1939/8/8,27.6,8,1,30.6,8,1,25.2,8,1
1939/8/9,27.2,8,1,32.2,8,1,23.7,8,1
1939/8/10,25.1,8,1,27.5,8,1,23.5,8,1
1939/8/11,26.4,8,1,30.8,8,1,22.9,8,1
1939/8/12,27.3,8,1,31.0,8,1,23.8,8,1
1939/8/13,26.2,8,1,31.4,8,1,22.8,8,1
1939/8/14,25.3,8,1,31.1,8,1,21.5,8,1
1939/8/15,22.4,8,1,28.4,8,1,18.4,8,1
1939/8/16,23.8,8,1,29.1,8,1,17.8,8,1
1939/8/17,24.5,8,1,30.0,8,1,18.8,8,1
1939/8/18,24.3,8,1,29.0,8,1,20.6,8,1
1939/8/19,24.3,8,1,28.7,8,1,21.9,8,1
1939/8/20,23.7,8,1,25.7,8,1,22.2,8,1
1939/8/21,25.1,8,1,28.7,8,1,22.0,8,1
1939/8/22,26.8,8,1,31.2,8,1,23.4,8,1
1939/8/23,26.8,8,1,31.6,8,1,23.0,8,1
1939/8/24,25.6,8,1,28.7,8,1,23.2,8,1
1939/8/25,26.4,8,1,29.4,8,1,23.5,8,1
1939/8/26,26.7,8,1,31.1,8,1,22.5,8,1
1939/8/27,26.4,8,1,31.7,8,1,21.8,8,1
1939/8/28,27.0,8,1,31.0,8,1,23.2,8,1
1939/8/29,26.5,8,1,31.1,8,1,22.0,8,1
1939/8/30,26.4,8,1,30.9,8,1,22.7,8,1
1939/8/31,26.0,8,1,31.6,8,1,20.3,8,1
1939/9/1,25.4,8,1,29.5,8,1,21.4,8,1
1939/9/2,24.7,8,1,27.2,8,1,21.8,8,1
1939/9/3,25.3,8,1,29.5,8,1,20.7,8,1
1939/9/4,23.7,8,1,26.0,8,1,22.2,8,1
1939/9/5,24.9,8,1,29.1,8,1,21.4,8,1
1939/9/6,24.8,8,1,29.4,8,1,21.2,8,1
1939/9/7,25.3,8,1,30.1,8,1,22.1,8,1
1939/9/8,25.0,8,1,28.8,8,1,21.6,8,1
1939/9/9,25.8,8,1,29.4,8,1,23.1,8,1
1939/9/10,25.8,8,1,28.3,8,1,23.1,8,1
1939/9/11,26.6,8,1,31.3,8,1,23.1,8,1
1939/9/12,26.0,8,1,30.4,8,1,23.3,8,1
1939/9/13,25.9,8,1,31.2,8,1,21.4,8,1
1939/9/14,25.5,8,1,29.7,8,1,21.5,8,1
1939/9/15,26.4,8,1,31.6,8,1,21.1,8,1
1939/9/16,26.3,8,1,29.9,8,1,23.7,8,1
1939/9/17,26.0,8,1,29.3,8,1,24.2,8,1
1939/9/18,21.9,8,1,25.1,8,1,19.7,8,1
1939/9/19,20.6,8,1,23.4,8,1,18.5,8,1
1939/9/20,18.7,8,1,19.9,8,1,17.3,8,1
1939/9/21,24.5,8,1,28.9,8,1,19.4,8,1
1939/9/22,22.8,8,1,26.2,8,1,19.4,8,1
1939/9/23,22.0,8,1,23.0,8,1,20.2,8,1
1939/9/24,22.7,8,1,28.5,8,1,18.8,8,1
1939/9/25,20.8,8,1,25.9,8,1,17.2,8,1
1939/9/26,21.0,8,1,26.1,8,1,16.8,8,1
1939/9/27,21.0,8,1,26.7,8,1,15.9,8,1
1939/9/28,20.0,8,1,24.1,8,1,17.3,8,1
1939/9/29,20.2,8,1,24.9,8,1,16.7,8,1
1939/9/30,22.0,8,1,27.9,8,1,17.8,8,1
1940/6/1,20.7,8,1,24.5,8,1,17.8,8,1
1940/6/2,21.3,8,1,26.4,8,1,18.9,8,1
1940/6/3,22.1,8,1,26.6,8,1,17.6,8,1
1940/6/4,21.9,8,1,26.2,8,1,17.8,8,1
1940/6/5,22.7,8,1,27.3,8,1,19.1,8,1
1940/6/6,21.5,8,1,26.0,8,1,18.4,8,1
1940/6/7,21.5,8,1,25.6,8,1,17.8,8,1
1940/6/8,19.9,8,1,23.4,8,1,16.8,8,1
1940/6/9,19.5,8,1,26.4,8,1,15.1,8,1
1940/6/10,19.8,8,1,25.8,8,1,14.3,8,1
1940/6/11,21.8,8,1,26.4,8,1,16.8,8,1
1940/6/12,22.2,8,1,27.6,8,1,16.3,8,1
1940/6/13,22.7,8,1,29.4,8,1,16.8,8,1
1940/6/14,22.8,8,1,28.1,8,1,16.9,8,1
1940/6/15,22.1,8,1,26.9,8,1,18.7,8,1
1940/6/16,23.5,8,1,28.8,8,1,17.8,8,1
1940/6/17,18.1,8,1,20.6,8,1,16.8,8,1
1940/6/18,24.1,8,1,31.1,8,1,16.6,8,1
1940/6/19,23.1,8,1,28.4,8,1,19.0,8,1
1940/6/20,22.7,8,1,28.4,8,1,17.5,8,1
1940/6/21,22.9,8,1,28.5,8,1,17.6,8,1
1940/6/22,23.7,8,1,27.3,8,1,19.8,8,1
1940/6/23,23.8,8,1,27.6,8,1,19.8,8,1
1940/6/24,23.4,8,1,28.2,8,1,18.3,8,1
1940/6/25,24.2,8,1,28.4,8,1,20.4,8,1
1940/6/26,24.3,8,1,29.3,8,1,20.7,8,1
1940/6/27,19.9,8,1,21.9,8,1,18.2,8,1
1940/6/28,22.1,8,1,27.1,8,1,18.1,8,1
1940/6/29,22.8,8,1,27.4,8,1,20.0,8,1
1940/6/30,21.7,8,1,24.7,8,1,19.9,8,1
1940/7/1,24.1,8,1,29.5,8,1,18.0,8,1
1940/7/2,25.3,8,1,29.3,8,1,21.3,8,1
1940/7/3,26.4,8,1,31.6,8,1,22.5,8,1
1940/7/4,27.8,8,1,32.8,8,1,24.4,8,1
1940/7/5,27.2,8,1,30.4,8,1,23.6,8,1
1940/7/6,27.0,8,1,30.9,8,1,23.7,8,1
1940/7/7,27.3,8,1,32.7,8,1,23.2,8,1
1940/7/8,26.2,8,1,31.7,8,1,19.6,8,1
1940/7/9,21.7,8,1,26.3,8,1,19.0,8,1
1940/7/10,25.9,8,1,31.4,8,1,21.7,8,1
1940/7/11,26.4,8,1,31.6,8,1,23.7,8,1
1940/7/12,26.2,8,1,30.4,8,1,23.1,8,1
1940/7/13,27.2,8,1,31.1,8,1,24.4,8,1
1940/7/14,28.9,8,1,32.4,8,1,26.3,8,1
1940/7/15,28.3,8,1,32.1,8,1,24.0,8,1
1940/7/16,26.7,8,1,31.1,8,1,22.9,8,1
1940/7/17,29.2,8,1,33.7,8,1,26.0,8,1
1940/7/18,29.1,8,1,34.4,8,1,25.7,8,1
1940/7/19,28.5,8,1,32.4,8,1,24.4,8,1
1940/7/20,29.6,8,1,35.3,8,1,24.3,8,1
1940/7/21,28.9,8,1,33.3,8,1,24.2,8,1
1940/7/22,29.1,8,1,34.8,8,1,24.1,8,1
1940/7/23,29.8,8,1,34.3,8,1,25.5,8,1
1940/7/24,29.8,8,1,36.4,8,1,24.7,8,1
1940/7/25,29.1,8,1,34.0,8,1,22.8,8,1
1940/7/26,25.3,8,1,29.4,8,1,21.4,8,1
1940/7/27,26.1,8,1,32.1,8,1,22.4,8,1
1940/7/28,24.0,8,1,29.9,8,1,20.5,8,1
1940/7/29,24.0,8,1,29.5,8,1,20.2,8,1
1940/7/30,24.8,8,1,29.8,8,1,21.2,8,1
1940/7/31,25.1,8,1,30.5,8,1,22.2,8,1
1940/8/1,25.0,8,1,30.2,8,1,22.0,8,1
1940/8/2,25.8,8,1,32.3,8,1,22.0,8,1
1940/8/3,24.9,8,1,29.1,8,1,22.8,8,1
1940/8/4,23.6,8,1,25.1,8,1,22.5,8,1
1940/8/5,25.7,8,1,30.5,8,1,22.2,8,1
1940/8/6,26.2,8,1,30.0,8,1,20.7,8,1
1940/8/7,27.1,8,1,30.9,8,1,23.0,8,1
1940/8/8,24.1,8,1,26.5,8,1,20.9,8,1
1940/8/9,21.2,8,1,24.3,8,1,18.5,8,1
1940/8/10,19.0,8,1,20.9,8,1,16.9,8,1
1940/8/11,20.7,8,1,22.7,8,1,19.3,8,1
1940/8/12,23.9,8,1,28.3,8,1,20.0,8,1
1940/8/13,22.6,8,1,24.4,8,1,21.1,8,1
1940/8/14,23.2,8,1,27.4,8,1,20.3,8,1
1940/8/15,24.8,8,1,30.1,8,1,19.5,8,1
1940/8/16,26.3,8,1,31.0,8,1,22.2,8,1
1940/8/17,27.2,8,1,31.6,8,1,23.4,8,1
1940/8/18,26.5,8,1,30.9,8,1,22.9,8,1
1940/8/19,27.2,8,1,31.9,8,1,22.7,8,1
1940/8/20,27.5,8,1,32.7,8,1,23.0,8,1
1940/8/21,26.7,8,1,32.6,8,1,22.7,8,1
1940/8/22,25.5,8,1,29.1,8,1,21.9,8,1
1940/8/23,26.3,8,1,31.0,8,1,21.3,8,1
1940/8/24,27.2,8,1,31.4,8,1,21.9,8,1
1940/8/25,27.6,8,1,31.7,8,1,25.0,8,1
1940/8/26,26.6,8,1,30.7,8,1,21.7,8,1
1940/8/27,26.3,8,1,30.9,8,1,22.0,8,1
1940/8/28,24.1,8,1,28.5,8,1,20.3,8,1
1940/8/29,23.1,8,1,27.3,8,1,19.5,8,1
1940/8/30,23.4,8,1,27.6,8,1,21.2,8,1
1940/8/31,23.4,8,1,27.2,8,1,19.6,8,1
1940/9/1,26.1,8,1,32.1,8,1,22.6,8,1
1940/9/2,24.8,8,1,29.5,8,1,21.9,8,1
1940/9/3,25.7,8,1,30.7,8,1,22.7,8,1
